1372637303620000596,B,nan,7.0,20000596,1372637303,A,False,-8.639847,41.159826,-8.640041,41.1598591,1108008
1372637303620000596,B,nan,7.0,20000596,1372637303,A,False,-8.640351,41.159871,-8.6403334,41.1598889,1108003
1372637303620000596,B,nan,7.0,20000596,1372637303,A,False,-8.642196,41.160114,-8.6421995,41.160136,749472
1372637303620000596,B,nan,7.0,20000596,1372637303,A,False,-8.644455,41.160492,-8.6443003,41.1604838,291827
1372637303620000596,B,nan,7.0,20000596,1372637303,A,False,-8.646921,41.160951,-8.6465544,41.1608924,148622
1372637303620000596,B,nan,7.0,20000596,1372637303,A,False,-8.649999,41.161491,-8.6501473,41.161503,100818
1372637303620000596,B,nan,7.0,20000596,1372637303,A,False,-8.653167,41.162031,-8.6531355,41.1620035,148623
1372637303620000596,B,nan,7.0,20000596,1372637303,A,False,-8.656434,41.16258,-8.6564631,41.1625694,1045071
1372637303620000596,B,nan,7.0,20000596,1372637303,A,False,-8.660178,41.163192,-8.6600137,41.1631416,1106905
1372637303620000596,B,nan,7.0,20000596,1372637303,A,False,-8.663112,41.163687,-8.6631332,41.1636991,1097187
1372637303620000596,B,nan,7.0,20000596,1372637303,A,False,-8.666235,41.1642,-8.6661082,41.1641734,344558
1372637303620000596,B,nan,7.0,20000596,1372637303,A,False,-8.669169,41.164704,-8.6691456,41.1647379,1100140
1372637303620000596,B,nan,7.0,20000596,1372637303,A,False,-8.670852,41.165136,-8.6708502,41.1651526,1029945
1372637303620000596,B,nan,7.0,20000596,1372637303,A,False,-8.670942,41.166576,-8.67091,41.1665995,1101147
1372637303620000596,B,nan,7.0,20000596,1372637303,A,False,-8.66961,41.167962,-8.6696452,41.1679942,24626
1372637303620000596,B,nan,7.0,20000596,1372637303,A,False,-8.668098,41.168988,-8.6680842,41.1689793,1100636
1372637303620000596,B,nan,7.0,20000596,1372637303,A,False,-8.66664,41.170005,-8.6669204,41.1697593,1059252
1372637303620000596,B,nan,7.0,20000596,1372637303,A,False,-8.665767,41.170635,-8.6657486,41.170679,24631
1372637303620000596,B,nan,7.0,20000596,1372637303,A,False,-8.66574,41.170671,-8.6657486,41.170679,24631
